Job Title,Skills,Experience,Degree,Industry,Location
IT Manager,"Cloud,Project Management,Budgeting,Leadership,Agile,ITIL,Vendor Management,SQL",2,Master,IT Services,New York
IT Manager,"ITIL,Vendor Management,Agile,Budgeting,Leadership,Communication,Cloud,Project Management",2,Master,IT Services,Noida
IT Manager,"Cloud,Agile,ITIL,Budgeting,SQL,Risk Management",0,Master,IT Services,Noida
IT Manager,"Project Management,Vendor Management,SQL,Leadership,Budgeting,Risk Management,ITIL,Communication,Agile,Cloud",1,Master,IT Services,Noida
IT Manager,"Budgeting,Project Management,Risk Management,Cloud,Communication,Vendor Management,SQL,ITIL,Leadership,Agile",5,Master,IT Services,Seattle
IT Manager,"Communication,Leadership,Risk Management,Cloud,Project Management",1,Master,IT Services,Bangalore
IT Manager,"Leadership,Risk Management,ITIL,Cloud,Agile,Budgeting,Project Management,Communication,Vendor Management,SQL",0,Master,IT Services,Chennai
IT Manager,"SQL,Budgeting,Communication,Vendor Management,Agile,ITIL,Risk Management,Cloud",0,Master,IT Services,New York
IT Manager,"SQL,ITIL,Leadership,Risk Management,Agile",0,Master,IT Services,Delhi
IT Manager,"Agile,Leadership,Project Management,Vendor Management,Budgeting,ITIL,Risk Management,Cloud,Communication,SQL",4,Master,IT Services,Chennai
IT Manager,"Project Management,ITIL,SQL,Cloud,Agile,Risk Management,Leadership,Vendor Management,Communication,Budgeting",3,Master,IT Services,Atlanta
IT Manager,"Budgeting,Vendor Management,SQL,Leadership,Cloud,Agile,Risk Management",2,Master,IT Services,Kolkata
IT Manager,"Budgeting,Vendor Management,SQL,Agile,Project Management",3,Master,IT Services,Pune
IT Manager,"Risk Management,Agile,Project Management,Leadership,Cloud,SQL,Communication,Budgeting,Vendor Management",1,Master,IT Services,Coimbatore
IT Manager,"Communication,Budgeting,SQL,Risk Management,Cloud,Leadership,Vendor Management,Agile,ITIL",3,Master,IT Services,Hyderabad
IT Manager,"Risk Management,ITIL,Budgeting,Leadership,Project Management",2,Master,IT Services,Chicago
IT Manager,"Agile,Budgeting,Project Management,Cloud,ITIL,SQL",2,Master,IT Services,New York
IT Manager,"Budgeting,SQL,Project Management,ITIL,Vendor Management,Risk Management",5,Master,IT Services,Los Angeles
IT Manager,"Project Management,SQL,ITIL,Agile,Vendor Management,Risk Management,Budgeting,Leadership",1,Master,IT Services,Delhi
IT Manager,"ITIL,Vendor Management,Budgeting,Communication,Cloud,Project Management",6,Master,IT Services,Austin
IT Manager,"Project Management,Agile,Communication,SQL,ITIL",6,Master,IT Services,Pune
IT Manager,"Vendor Management,Cloud,ITIL,Leadership,Project Management,Budgeting,SQL,Communication,Risk Management",6,Master,IT Services,Chennai
Network Engineer,"Cisco,Linux,VPN,Routing,Switching,TCP/IP,Networking,Firewall,Security,Python",2,Bachelor,Telecommunications,Coimbatore
Network Engineer,"Routing,Security,Firewall,Linux,Switching,Python",3,Bachelor,Telecommunications,Atlanta
Network Engineer,"Networking,Cisco,Switching,Routing,TCP/IP,VPN,Python,Security,Linux,Firewall",4,Bachelor,Telecommunications,Denver
Network Engineer,"Python,Firewall,Switching,Networking,VPN,Routing",2,Bachelor,Telecommunications,Seattle
Network Engineer,"Firewall,VPN,Cisco,Switching,Routing,Security",6,Bachelor,Telecommunications,Delhi
Network Engineer,"Python,Security,Routing,TCP/IP,Firewall",0,Bachelor,Telecommunications,Chennai
Network Engineer,"Firewall,VPN,Linux,Networking,TCP/IP,Cisco,Security,Python,Routing,Switching",3,Bachelor,Telecommunications,Kolkata
Network Engineer,"TCP/IP,Cisco,Python,Linux,VPN,Networking",5,Bachelor,Telecommunications,Coimbatore
Network Engineer,"Security,Cisco,Switching,Routing,Firewall,VPN,Networking,Linux,Python,TCP/IP",4,Bachelor,Telecommunications,Kolkata
Network Engineer,"Linux,Routing,Python,TCP/IP,VPN,Firewall,Security,Cisco,Switching,Networking",4,Bachelor,Telecommunications,Coimbatore
Network Engineer,"TCP/IP,VPN,Routing,Firewall,Networking,Switching,Cisco,Python",3,Bachelor,Telecommunications,Delhi
Network Engineer,"Cisco,Security,Linux,TCP/IP,Networking,Routing,Switching,Firewall",0,Bachelor,Telecommunications,San Francisco
Network Engineer,"Cisco,Security,Firewall,Python,VPN,Networking,Routing,Switching,Linux,TCP/IP",0,Bachelor,Telecommunications,Delhi
Network Engineer,"VPN,Switching,Cisco,Python,Firewall,TCP/IP",4,Bachelor,Telecommunications,Chennai
Network Engineer,"Python,Firewall,Routing,TCP/IP,VPN,Security,Networking,Cisco,Linux",0,Bachelor,Telecommunications,Kolkata
Network Engineer,"VPN,Linux,Python,Routing,Security,Cisco,Firewall,Networking,Switching",2,Bachelor,Telecommunications,Mumbai
Network Engineer,"TCP/IP,VPN,Switching,Cisco,Firewall,Networking,Routing,Python,Linux",2,Bachelor,Telecommunications,Chicago
Network Engineer,"Security,Routing,Cisco,VPN,Firewall,Linux",6,Bachelor,Telecommunications,Austin
Network Engineer,"Python,Cisco,Switching,Firewall,Linux",3,Bachelor,Telecommunications,Seattle
Network Engineer,"Routing,Cisco,Networking,TCP/IP,Switching,Linux,VPN,Firewall,Python,Security",0,Bachelor,Telecommunications,Chennai
Network Engineer,"Switching,Linux,VPN,TCP/IP,Routing,Networking",6,Bachelor,Telecommunications,Gurgaon
Network Engineer,"VPN,Linux,TCP/IP,Python,Cisco,Networking,Security",4,Bachelor,Telecommunications,Hyderabad
Network Engineer,"Firewall,Cisco,Networking,Security,TCP/IP,VPN",1,Bachelor,Telecommunications,New York
Network Engineer,"Firewall,Security,Python,Cisco,TCP/IP,Linux,Routing,VPN",6,Bachelor,Telecommunications,Hyderabad
Network Engineer,"Cisco,TCP/IP,Firewall,Routing,Security,Linux,Switching,VPN,Networking,Python",5,Bachelor,Telecommunications,Noida
Network Engineer,"TCP/IP,Python,Switching,Security,Linux",0,Bachelor,Telecommunications,Noida
Network Engineer,"Python,Switching,TCP/IP,VPN,Routing,Cisco,Networking",5,Bachelor,Telecommunications,Bangalore
Network Engineer,"Networking,Security,TCP/IP,VPN,Firewall,Routing,Switching,Cisco",3,Bachelor,Telecommunications,Chicago
Network Engineer,"Switching,Security,Cisco,Routing,TCP/IP,Linux,Networking",6,Bachelor,Telecommunications,Pune
Network Engineer,"Firewall,VPN,TCP/IP,Security,Switching,Python,Networking",6,Bachelor,Telecommunications,Chennai
Network Engineer,"TCP/IP,Switching,Firewall,Networking,VPN,Security,Python,Linux,Routing",6,Bachelor,Telecommunications,Kolkata
Network Engineer,"Cisco,Routing,Security,Switching,Networking,Python",0,Bachelor,Telecommunications,Atlanta
Network Engineer,"Routing,Firewall,Security,Networking,VPN,TCP/IP",6,Bachelor,Telecommunications,Remote
Network Engineer,"Firewall,Python,VPN,Routing,Cisco",4,Bachelor,Telecommunications,New York
Network Engineer,"Routing,Python,Cisco,Networking,Security,TCP/IP,Switching,Firewall",0,Bachelor,Telecommunications,Kolkata
Network Engineer,"Security,Switching,Firewall,Routing,VPN",5,Bachelor,Telecommunications,Hyderabad
Network Engineer,"Security,Firewall,Routing,Cisco,Networking,Linux",2,Bachelor,Telecommunications,Austin
Network Engineer,"Switching,Python,Networking,TCP/IP,Cisco,Firewall,Linux,Routing",0,Bachelor,Telecommunications,Remote
Network Engineer,"TCP/IP,Linux,Switching,Security,VPN",0,Bachelor,Telecommunications,Boston
Network Engineer,"TCP/IP,Cisco,Python,Security,Firewall,Linux,Switching,Routing",1,Bachelor,Telecommunications,Chennai
Network Engineer,"Security,Routing,Networking,TCP/IP,Switching,Cisco,Linux,Firewall,VPN,Python",0,Bachelor,Telecommunications,Delhi
Network Engineer,"Switching,Python,Linux,VPN,Routing,Firewall,Networking",5,Bachelor,Telecommunications,Delhi
Network Engineer,"Networking,VPN,Routing,Linux,TCP/IP,Security,Python,Switching,Cisco,Firewall",3,Bachelor,Telecommunications,Bangalore
Network Engineer,"Networking,Security,TCP/IP,Firewall,Cisco,Linux",4,Bachelor,Telecommunications,Los Angeles
Network Engineer,"Python,VPN,Switching,Networking,Firewall,TCP/IP",4,Bachelor,Telecommunications,Coimbatore
Network Engineer,"Firewall,Switching,Linux,Networking,Python",5,Bachelor,Telecommunications,Boston
Network Engineer,"TCP/IP,Cisco,Switching,Linux,Routing,Firewall,Python,VPN,Security",3,Bachelor,Telecommunications,Atlanta
Network Engineer,"Security,Python,VPN,TCP/IP,Switching,Routing,Networking",1,Bachelor,Telecommunications,Kolkata
Network Engineer,"Python,VPN,TCP/IP,Switching,Linux,Security,Routing,Networking",5,Bachelor,Telecommunications,Pune
Network Engineer,"Routing,Firewall,Linux,Security,VPN,Networking",2,Bachelor,Telecommunications,New York
Network Engineer,"Python,TCP/IP,Networking,Linux,VPN,Cisco,Switching,Security,Routing",5,Bachelor,Telecommunications,Gurgaon
Network Engineer,"Firewall,Cisco,TCP/IP,Python,Switching,Networking,VPN,Routing,Linux",5,Bachelor,Telecommunications,Mumbai
Network Engineer,"Cisco,Firewall,TCP/IP,Routing,Networking",1,Bachelor,Telecommunications,Denver
Network Engineer,"Security,Cisco,VPN,Networking,TCP/IP,Routing,Switching,Firewall,Linux,Python",6,Bachelor,Telecommunications,Atlanta
Network Engineer,"Cisco,Security,Python,Routing,VPN,Linux,Switching,Firewall,Networking,TCP/IP",1,Bachelor,Telecommunications,Gurgaon
Network Engineer,"Python,Firewall,Routing,Linux,Cisco,Switching,VPN,Networking",2,Bachelor,Telecommunications,Chicago
Network Engineer,"TCP/IP,Routing,Firewall,Switching,Cisco,Python,Networking,Security,Linux",1,Bachelor,Telecommunications,San Francisco
Network Engineer,"VPN,TCP/IP,Firewall,Python,Switching,Routing,Security,Networking,Cisco,Linux",3,Bachelor,Telecommunications,Noida
Network Engineer,"Python,Linux,VPN,Switching,Routing,TCP/IP,Firewall,Networking,Security",1,Bachelor,Telecommunications,Boston
Network Engineer,"VPN,Routing,Python,Security,Cisco,Networking,Linux,Switching,TCP/IP",3,Bachelor,Telecommunications,Remote
Network Engineer,"Security,Networking,VPN,Cisco,Switching,Firewall,Linux",0,Bachelor,Telecommunications,Gurgaon
Network Engineer,"VPN,Python,Security,TCP/IP,Cisco",0,Bachelor,Telecommunications,Remote
Network Engineer,"Cisco,Firewall,TCP/IP,Python,Linux,Switching,Routing,Security,Networking,VPN",0,Bachelor,Telecommunications,Boston
Network Engineer,"Networking,Security,TCP/IP,Python,Firewall,VPN,Linux,Routing,Switching,Cisco",2,Bachelor,Telecommunications,Hyderabad
Network Engineer,"Networking,Switching,Routing,Cisco,Security,VPN,Firewall",1,Bachelor,Telecommunications,Delhi
Network Engineer,"Cisco,Security,Switching,Linux,TCP/IP,Python",6,Bachelor,Telecommunications,Seattle
Network Engineer,"Python,Security,Switching,Routing,TCP/IP,Cisco",1,Bachelor,Telecommunications,Coimbatore
Network Engineer,"TCP/IP,Cisco,Networking,Firewall,Routing,Security,Switching,Python",1,Bachelor,Telecommunications,Noida
Network Engineer,"Networking,Switching,Python,TCP/IP,Linux",2,Bachelor,Telecommunications,New York
Network Engineer,"Security,Routing,Networking,VPN,Switching,Firewall",1,Bachelor,Telecommunications,Hyderabad
Network Engineer,"Routing,Security,VPN,Firewall,TCP/IP,Networking",0,Bachelor,Telecommunications,Boston
Network Engineer,"Routing,TCP/IP,Python,Security,Firewall,Cisco,Switching,VPN,Linux",3,Bachelor,Telecommunications,Seattle
Network Engineer,"Routing,Cisco,Linux,Switching,Security,Networking,Python,Firewall,VPN,TCP/IP",4,Bachelor,Telecommunications,New York
Systems Analyst,"UML,Communication,Python,Agile,Requirements Gathering,Documentation",6,Bachelor,IT Services,Hyderabad
Systems Analyst,"Excel,SQL,UML,Python,Agile,Communication,Process Mapping,Documentation",6,Bachelor,IT Services,Austin
Systems Analyst,"Requirements Gathering,Communication,Excel,Documentation,UML,Process Mapping,Python,SQL",5,Bachelor,IT Services,Chicago
Systems Analyst,"Python,Communication,Documentation,SQL,Agile,Process Mapping,System Design",4,Bachelor,IT Services,Seattle
Systems Analyst,"Process Mapping,System Design,Python,Communication,UML,Agile,Documentation,Excel,SQL,Requirements Gathering",1,Bachelor,IT Services,Noida
Systems Analyst,"Agile,Process Mapping,Documentation,Python,UML,Communication,SQL,Excel,System Design",3,Bachelor,IT Services,Mumbai
Systems Analyst,"Agile,Communication,Python,UML,SQL,Excel,Requirements Gathering,System Design,Documentation,Process Mapping",3,Bachelor,IT Services,Seattle
Systems Analyst,"SQL,Communication,Process Mapping,Agile,UML,Requirements Gathering,Python",4,Bachelor,IT Services,Atlanta
Systems Analyst,"Agile,UML,Requirements Gathering,Process Mapping,System Design,Documentation",3,Bachelor,IT Services,Chicago
Systems Analyst,"Process Mapping,Python,Excel,Documentation,Requirements Gathering",0,Bachelor,IT Services,Kolkata
Systems Analyst,"SQL,Python,Documentation,Process Mapping,Excel,UML,Requirements Gathering,Agile",5,Bachelor,IT Services,Atlanta
Systems Analyst,"Requirements Gathering,Python,Communication,System Design,Process Mapping,UML,Excel",1,Bachelor,IT Services,Coimbatore
Systems Analyst,"Documentation,SQL,Python,Process Mapping,Requirements Gathering,System Design,Excel",3,Bachelor,IT Services,Mumbai
Systems Analyst,"UML,Documentation,Process Mapping,Excel,System Design,SQL",1,Bachelor,IT Services,Bangalore
Systems Analyst,"SQL,System Design,Communication,Requirements Gathering,Python,Agile,Documentation,Excel",4,Bachelor,IT Services,Remote
Systems Analyst,"Excel,Communication,Process Mapping,System Design,SQL",5,Bachelor,IT Services,Hyderabad
Systems Analyst,"UML,Documentation,SQL,Requirements Gathering,Process Mapping,Communication,Agile,Excel,Python,System Design",5,Bachelor,IT Services,Hyderabad
Systems Analyst,"Excel,UML,SQL,Python,Requirements Gathering,Process Mapping",0,Bachelor,IT Services,New York
Systems Analyst,"Python,UML,System Design,Process Mapping,Requirements Gathering,Excel,Agile,Communication",4,Bachelor,IT Services,Austin
Systems Analyst,"Requirements Gathering,System Design,Documentation,Excel,Python,SQL,Agile",0,Bachelor,IT Services,Denver
Systems Analyst,"Communication,Excel,Documentation,UML,SQL,Requirements Gathering,System Design,Agile,Python,Process Mapping",1,Bachelor,IT Services,Delhi
Systems Analyst,"Requirements Gathering,SQL,Python,Agile,UML,Communication,Process Mapping",6,Bachelor,IT Services,Mumbai
Systems Analyst,"Documentation,SQL,Excel,Process Mapping,Python,Requirements Gathering,Agile,System Design,Communication,UML",4,Bachelor,IT Services,Austin
Systems Analyst,"Agile,UML,Excel,Documentation,System Design,SQL,Communication,Process Mapping",5,Bachelor,IT Services,Boston
Systems Analyst,"UML,Requirements Gathering,System Design,SQL,Communication,Documentation,Python,Excel,Process Mapping",5,Bachelor,IT Services,Atlanta
Systems Analyst,"Communication,Documentation,Requirements Gathering,UML,Python,Excel,System Design,Agile,Process Mapping",1,Bachelor,IT Services,Atlanta
Systems Analyst,"Agile,Excel,Python,UML,Documentation",2,Bachelor,IT Services,Delhi
Systems Analyst,"Excel,Python,SQL,System Design,UML,Agile,Requirements Gathering,Process Mapping",0,Bachelor,IT Services,Bangalore
Systems Analyst,"Documentation,Communication,System Design,Agile,Requirements Gathering,UML",1,Bachelor,IT Services,San Francisco
Systems Analyst,"UML,Documentation,System Design,Agile,SQL,Requirements Gathering,Python,Process Mapping",3,Bachelor,IT Services,Noida
Systems Analyst,"UML,Python,Agile,System Design,Communication",2,Bachelor,IT Services,Atlanta
Systems Analyst,"Documentation,Process Mapping,Agile,UML,Python,SQL",6,Bachelor,IT Services,San Francisco
Systems Analyst,"UML,Process Mapping,Agile,Documentation,Excel,Requirements Gathering,System Design,Communication,Python,SQL",2,Bachelor,IT Services,Gurgaon
Systems Analyst,"Process Mapping,SQL,Agile,System Design,UML",1,Bachelor,IT Services,Mumbai
Systems Analyst,"SQL,Process Mapping,Agile,Requirements Gathering,System Design,Communication,Python,Excel",1,Bachelor,IT Services,Los Angeles
Systems Analyst,"Documentation,Communication,System Design,Excel,UML,Python,Process Mapping,Agile,SQL,Requirements Gathering",4,Bachelor,IT Services,Bangalore
Systems Analyst,"System Design,Agile,Documentation,Process Mapping,SQL,UML,Python",3,Bachelor,IT Services,Austin
Systems Analyst,"Communication,Documentation,UML,Process Mapping,System Design,Agile",3,Bachelor,IT Services,Chicago
Systems Analyst,"Excel,Agile,Communication,Python,Process Mapping,UML,Requirements Gathering,Documentation",4,Bachelor,IT Services,Denver
Systems Analyst,"UML,SQL,Communication,Excel,Agile,Documentation",3,Bachelor,IT Services,Bangalore
Systems Analyst,"Process Mapping,System Design,Documentation,SQL,UML,Communication,Excel,Agile",1,Bachelor,IT Services,Chicago
Systems Analyst,"UML,Agile,Excel,SQL,Python,System Design,Requirements Gathering,Documentation,Process Mapping",2,Bachelor,IT Services,Remote
Systems Analyst,"Documentation,Python,Communication,UML,System Design,Agile,Process Mapping,Requirements Gathering",5,Bachelor,IT Services,Denver
Systems Analyst,"Agile,Communication,System Design,Documentation,Process Mapping,Requirements Gathering,Excel",2,Bachelor,IT Services,Chicago
Systems Analyst,"Communication,Requirements Gathering,Excel,Agile,SQL,System Design,Process Mapping,Documentation,Python",6,Bachelor,IT Services,Chicago
Systems Analyst,"Agile,Documentation,SQL,Python,Communication",2,Bachelor,IT Services,Atlanta
Systems Analyst,"System Design,Process Mapping,Communication,Documentation,Python,Agile,Excel,SQL",6,Bachelor,IT Services,Mumbai
Systems Analyst,"Excel,SQL,Communication,Python,Agile",6,Bachelor,IT Services,Denver
Systems Analyst,"Process Mapping,Agile,Documentation,Python,Excel,System Design,Communication",1,Bachelor,IT Services,Austin
Systems Analyst,"UML,Documentation,Process Mapping,Communication,System Design,Agile,SQL,Excel,Python",6,Bachelor,IT Services,Bangalore
Systems Analyst,"Excel,Agile,Process Mapping,Python,UML,System Design,Communication,Requirements Gathering,Documentation,SQL",0,Bachelor,IT Services,Denver
Systems Analyst,"SQL,Documentation,Agile,Communication,Python",2,Bachelor,IT Services,Boston
Systems Analyst,"Requirements Gathering,Process Mapping,System Design,Agile,Documentation,Python,Excel,UML,SQL",6,Bachelor,IT Services,Bangalore
Systems Analyst,"Process Mapping,Documentation,SQL,Python,UML,System Design",3,Bachelor,IT Services,Mumbai
Systems Analyst,"Agile,Process Mapping,System Design,Communication,Excel,Python",5,Bachelor,IT Services,Noida
Systems Analyst,"Documentation,Requirements Gathering,Agile,System Design,Communication,Python",3,Bachelor,IT Services,Hyderabad
Systems Analyst,"Documentation,Requirements Gathering,System Design,Excel,SQL,UML,Agile",1,Bachelor,IT Services,Boston
Systems Analyst,"Communication,System Design,Excel,UML,SQL",4,Bachelor,IT Services,Chicago
Systems Analyst,"SQL,Communication,Python,Process Mapping,UML,System Design,Agile,Requirements Gathering,Excel,Documentation",4,Bachelor,IT Services,New York
Systems Analyst,"Process Mapping,Python,Requirements Gathering,Communication,Excel,Agile,Documentation,UML,SQL,System Design",4,Bachelor,IT Services,Remote
Systems Analyst,"UML,SQL,Process Mapping,Python,Documentation",6,Bachelor,IT Services,Boston
Systems Analyst,"Requirements Gathering,Communication,Python,Process Mapping,SQL,Excel,Documentation,System Design,Agile",2,Bachelor,IT Services,Bangalore
Scrum Master,"Coaching,Leadership,Scrum,Stakeholder Management,Agile,Kanban,Risk Management,Jira",6,Bachelor,Consulting,New York
Scrum Master,"Agile,Scrum,Leadership,Kanban,Facilitation,Communication",0,Bachelor,Consulting,Seattle
Scrum Master,"Facilitation,Communication,Leadership,Kanban,Stakeholder Management,Scrum",1,Bachelor,Consulting,Chicago
Scrum Master,"Communication,Coaching,Scrum,Risk Management,Kanban",5,Bachelor,Consulting,Gurgaon
Scrum Master,"Leadership,Kanban,Risk Management,Facilitation,Scrum,Jira,Stakeholder Management,Agile,Communication",3,Bachelor,Consulting,Gurgaon
Scrum Master,"Coaching,Leadership,Stakeholder Management,Agile,Risk Management,Scrum,Kanban,Communication",4,Bachelor,Consulting,Atlanta
Scrum Master,"Facilitation,Kanban,Scrum,Agile,Jira,Communication,Leadership,Stakeholder Management,Risk Management,Coaching",0,Bachelor,Consulting,New York
Scrum Master,"Scrum,Agile,Jira,Leadership,Stakeholder Management,Risk Management,Kanban,Coaching",0,Bachelor,Consulting,Seattle
Scrum Master,"Scrum,Leadership,Agile,Kanban,Coaching,Stakeholder Management,Risk Management,Communication,Jira",5,Bachelor,Consulting,Chicago
Scrum Master,"Scrum,Risk Management,Jira,Leadership,Facilitation",1,Bachelor,Consulting,Austin
Scrum Master,"Facilitation,Stakeholder Management,Jira,Leadership,Kanban,Coaching,Scrum,Risk Management,Agile",3,Bachelor,Consulting,Kolkata
Scrum Master,"Leadership,Communication,Scrum,Jira,Coaching",4,Bachelor,Consulting,Chicago
Scrum Master,"Coaching,Risk Management,Scrum,Jira,Kanban,Communication,Stakeholder Management",3,Bachelor,Consulting,Chicago
Scrum Master,"Kanban,Scrum,Jira,Agile,Communication",3,Bachelor,Consulting,New York
Scrum Master,"Scrum,Coaching,Agile,Risk Management,Communication,Leadership,Facilitation,Stakeholder Management,Kanban",1,Bachelor,Consulting,Hyderabad
Scrum Master,"Scrum,Jira,Kanban,Agile,Stakeholder Management,Communication",2,Bachelor,Consulting,Austin
Scrum Master,"Scrum,Facilitation,Communication,Stakeholder Management,Coaching,Jira",4,Bachelor,Consulting,Austin
Scrum Master,"Facilitation,Coaching,Agile,Communication,Jira",6,Bachelor,Consulting,Pune
Scrum Master,"Stakeholder Management,Jira,Facilitation,Scrum,Kanban,Communication,Agile",0,Bachelor,Consulting,Chicago
Scrum Master,"Jira,Facilitation,Leadership,Agile,Stakeholder Management",4,Bachelor,Consulting,San Francisco
Scrum Master,"Stakeholder Management,Jira,Leadership,Facilitation,Communication,Kanban,Risk Management,Coaching,Scrum,Agile",5,Bachelor,Consulting,Remote
Scrum Master,"Agile,Risk Management,Scrum,Coaching,Kanban,Communication,Jira,Stakeholder Management,Leadership",5,Bachelor,Consulting,Hyderabad
Scrum Master,"Facilitation,Stakeholder Management,Coaching,Risk Management,Communication,Scrum,Agile,Leadership,Jira",6,Bachelor,Consulting,Boston
Scrum Master,"Kanban,Scrum,Coaching,Communication,Jira",2,Bachelor,Consulting,Kolkata
Scrum Master,"Jira,Stakeholder Management,Facilitation,Coaching,Communication,Agile,Scrum,Risk Management",4,Bachelor,Consulting,Kolkata
Scrum Master,"Facilitation,Communication,Scrum,Stakeholder Management,Jira,Leadership",2,Bachelor,Consulting,Seattle
Scrum Master,"Kanban,Stakeholder Management,Communication,Scrum,Agile,Risk Management",4,Bachelor,Consulting,Denver
Scrum Master,"Communication,Stakeholder Management,Risk Management,Scrum,Facilitation,Kanban,Coaching,Agile,Leadership,Jira",5,Bachelor,Consulting,Kolkata
Scrum Master,"Communication,Coaching,Jira,Kanban,Stakeholder Management,Risk Management,Agile,Scrum,Leadership,Facilitation",2,Bachelor,Consulting,Los Angeles
Scrum Master,"Coaching,Jira,Stakeholder Management,Leadership,Agile,Facilitation",5,Bachelor,Consulting,Remote
Scrum Master,"Communication,Kanban,Stakeholder Management,Agile,Coaching,Scrum,Risk Management,Facilitation",0,Bachelor,Consulting,New York
Scrum Master,"Risk Management,Leadership,Agile,Stakeholder Management,Jira",4,Bachelor,Consulting,Austin
Scrum Master,"Risk Management,Stakeholder Management,Scrum,Agile,Jira,Facilitation,Coaching,Communication,Leadership,Kanban",0,Bachelor,Consulting,Gurgaon
Scrum Master,"Coaching,Jira,Scrum,Communication,Facilitation,Kanban,Stakeholder Management",5,Bachelor,Consulting,Denver
Scrum Master,"Risk Management,Facilitation,Leadership,Communication,Coaching,Scrum,Agile",4,Bachelor,Consulting,Mumbai
Scrum Master,"Risk Management,Kanban,Leadership,Coaching,Communication,Stakeholder Management,Agile,Scrum,Facilitation",2,Bachelor,Consulting,New York
Scrum Master,"Facilitation,Kanban,Communication,Coaching,Agile,Jira",6,Bachelor,Consulting,Seattle
Scrum Master,"Scrum,Leadership,Risk Management,Coaching,Agile",2,Bachelor,Consulting,Kolkata
Scrum Master,"Jira,Agile,Scrum,Kanban,Coaching,Risk Management,Stakeholder Management",0,Bachelor,Consulting,Coimbatore
Scrum Master,"Kanban,Agile,Stakeholder Management,Jira,Leadership,Communication,Risk Management,Coaching",1,Bachelor,Consulting,Hyderabad
Scrum Master,"Communication,Facilitation,Risk Management,Jira,Coaching,Scrum,Kanban,Leadership",4,Bachelor,Consulting,Boston
Scrum Master,"Leadership,Coaching,Kanban,Risk Management,Stakeholder Management,Agile,Facilitation",5,Bachelor,Consulting,Kolkata
Scrum Master,"Scrum,Facilitation,Stakeholder Management,Agile,Risk Management,Kanban,Coaching,Communication,Leadership,Jira",0,Bachelor,Consulting,Noida
Scrum Master,"Risk Management,Kanban,Coaching,Facilitation,Leadership,Stakeholder Management",6,Bachelor,Consulting,Chicago
Scrum Master,"Coaching,Risk Management,Stakeholder Management,Agile,Jira,Leadership",5,Bachelor,Consulting,Delhi
Scrum Master,"Scrum,Coaching,Facilitation,Jira,Agile,Communication,Risk Management,Leadership,Kanban",6,Bachelor,Consulting,Denver
Scrum Master,"Agile,Coaching,Communication,Stakeholder Management,Leadership,Facilitation",0,Bachelor,Consulting,Austin
Scrum Master,"Kanban,Communication,Jira,Risk Management,Stakeholder Management",3,Bachelor,Consulting,Hyderabad
Scrum Master,"Facilitation,Communication,Agile,Scrum,Kanban,Risk Management,Stakeholder Management,Jira,Coaching,Leadership",6,Bachelor,Consulting,Gurgaon
Scrum Master,"Facilitation,Kanban,Stakeholder Management,Scrum,Agile,Communication,Jira",3,Bachelor,Consulting,Remote
Scrum Master,"Leadership,Agile,Communication,Jira,Coaching,Risk Management,Facilitation,Stakeholder Management,Scrum,Kanban",5,Bachelor,Consulting,Pune
Scrum Master,"Leadership,Stakeholder Management,Communication,Jira,Facilitation,Agile",6,Bachelor,Consulting,Hyderabad
Scrum Master,"Facilitation,Stakeholder Management,Coaching,Risk Management,Leadership,Agile,Scrum,Jira,Communication,Kanban",6,Bachelor,Consulting,Noida
Scrum Master,"Risk Management,Leadership,Kanban,Jira,Agile,Facilitation,Communication",4,Bachelor,Consulting,Chennai
Scrum Master,"Jira,Risk Management,Scrum,Coaching,Stakeholder Management",4,Bachelor,Consulting,Hyderabad
Scrum Master,"Facilitation,Coaching,Communication,Stakeholder Management,Leadership,Jira",1,Bachelor,Consulting,Austin
Scrum Master,"Risk Management,Jira,Agile,Coaching,Stakeholder Management,Leadership,Facilitation",5,Bachelor,Consulting,Bangalore
Scrum Master,"Kanban,Agile,Scrum,Facilitation,Leadership",4,Bachelor,Consulting,Noida
Scrum Master,"Coaching,Jira,Stakeholder Management,Facilitation,Agile,Kanban",5,Bachelor,Consulting,Hyderabad
Scrum Master,"Coaching,Risk Management,Stakeholder Management,Scrum,Agile",5,Bachelor,Consulting,Delhi
Scrum Master,"Facilitation,Stakeholder Management,Kanban,Scrum,Agile,Coaching,Communication,Risk Management,Jira",3,Bachelor,Consulting,Pune
Scrum Master,"Stakeholder Management,Scrum,Facilitation,Agile,Coaching,Leadership,Kanban,Jira",0,Bachelor,Consulting,Denver
Scrum Master,"Stakeholder Management,Agile,Coaching,Jira,Risk Management,Communication,Leadership,Facilitation,Kanban,Scrum",4,Bachelor,Consulting,Gurgaon
Scrum Master,"Agile,Facilitation,Coaching,Leadership,Risk Management,Communication,Scrum,Stakeholder Management",0,Bachelor,Consulting,Los Angeles
Data Architect,"Kafka,PostgreSQL,Python,Data Modeling,Spark,AWS,SQL",0,Master,Technology,Noida
Data Architect,"Data Modeling,AWS,Kafka,PostgreSQL,ETL,Azure,Python,Spark",5,Master,Technology,Noida
Data Architect,"Data Modeling,Azure,PostgreSQL,Python,Spark,ETL,Architecture,SQL,AWS,Kafka",3,Master,Technology,Seattle
